FishKey,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90,Age_91,Age_92,Age_93,Age_94,Age_95,Age_96,Age_97,Age_98,Age_99,Age_100,Age_101,Age_102,Age_103,Age_104,Age_105,Age_106,Age_107,Age_108,Age_109,Age_110,Age_111,Age_112,Age_113,Age_114,Age_115,Age_116,Age_117,Age_118,Age_119,Age_120,Age_121,Age_122,Age_123,Age_124,Age_125,Age_126,Age_127,Age_128,Age_129,Age_130,Age_131,Age_132,Age_133,Age_134,Age_135,Age_136,Age_137,Age_138,Age_139,Age_140,Age_141,Age_142,Age_143,Age_144,Age_145,Age_146,Age_147,Age_148,Age_149,Age_150,Age_151,Age_152,Age_153,Age_154,Age_155,Age_156,Age_157,Age_158,Age_159,Age_160,Age_161,Age_162,Age_163
4_MAR_LAP02,1.978583184,2.654414295,3.279764118,3.756760771,4.188427288,4.858077017,5.590570796,6.15822772,6.868056432,7.735510388,8.760589588,9.641436538,10.88492457,12.11604984,13.16070342,14.25686851,15.62501442,16.63464016,18.03060229,19.09380001,20.00761433,20.94615418,21.781671,22.4028999,23.06533802,23.59796711,24.25113315,24.72091819,25.23191245,25.77278338,26.34765192,26.83186018,27.30988707,27.83221385,28.2649106,28.5430728,28.92837895,29.39404307,29.85146534,30.36864098,30.72200999,31.15573697,31.49468275,31.91398651,32.30444381,32.66605466,33.07093519,33.49023894,33.8384568,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50_MAY_LAP01,1.987095616,2.50040628,3.004015197,3.701659072,4.316397101,4.953184557,5.614667371,6.227641446,6.950862656,7.622929196,8.122128227,8.691003447,9.651476494,10.57137859,11.42513241,12.2418432,13.02327489,13.97845608,14.91599772,15.60041194,16.44270006,17.06978576,17.63601505,18.17225712,18.77641143,19.29677791,19.85154149,20.26342479,20.85082153,21.26182285,21.58639042,21.89596438,22.14997378,22.40839307,22.67034026,22.84497172,23.05664622,23.26479282,23.46500161,23.74723428,23.99154193,24.22526586,24.45546188,24.75709805,25.07725573,25.32420931,25.63025536,25.94247525,26.21853408,26.51046849,26.81651454,27.0722879,27.27690658,27.51680435,27.8228504,28.05833828,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51_MAY_LAP01,3.353292551,4.016441554,4.691829885,5.189191638,5.724384038,6.272928432,6.854852809,7.348876564,8.020926896,8.950003101,10.08826053,11.07074471,12.92222113,14.4465737,15.70166108,17.01238176,18.35648242,19.874159,21.05358508,21.95373197,23.09755273,24.18574019,25.4330389,26.37657977,27.38131727,28.4639414,29.20942769,29.83252072,30.36437512,30.84949754,31.37690128,31.96216366,32.48177873,32.98915448,33.43867159,33.96941333,34.4300571,34.81949024,35.23785269,35.5560752,35.97555033,36.33939215,36.64426266,37.00699181,37.4309176,37.82591407,38.16082657,38.4490071,38.73051162,39.03649481,39.31354867,39.68295382,39.9232897,40.20034356,40.48296075,40.64986067,40.90688654,41.15389842,41.38533297,41.63011952,41.94389136,42.17532591,42.42790112,42.71830697,43.0064875,43.24904871,43.52610257,43.74974846,43.97450702,44.20371624,44.46630544,44.76672529,45.03599049,45.32862168,45.64461885,45.79037811,45.98509468,46.26437388,46.51472375,46.87634024,47.24908339,47.70416383,48.01348501,48.37732683,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52_MAY_LAP01,3.103480244,3.879932264,4.576776141,5.26598636,5.901760978,6.590971197,7.306353957,8.514652886,10.12862619,11.09591964,12.34674895,14.01197681,15.48418218,17.220294,18.73830132,19.88007837,20.97714401,21.77976857,22.68817381,23.39374187,24.21054322,25.06442234,25.66748128,26.21819514,26.97283671,27.44503295,28.09607488,28.67950442,29.16042484,29.69587139,30.36327116,30.92925234,31.52467762,31.95216244,32.32075905,32.76896379,33.28041885,33.95872384,34.55633017,35.22154889,35.62286117,36.06561331,36.46474454,36.70902158,37.09833812,37.47893047,37.8486176,38.22157629,38.56836245,38.96204107,39.34699551,39.68069539,40.0591067,40.35354778,40.94024888,41.3339275,41.68398523,42.05912497,42.3950059,42.76251198,43.15400956,43.5684081,44.17473861,44.60331396,45.05042818,45.45610255,45.77562564,46.156218,46.50954729,46.91849322,47.47793127,47.88142459,48.28382739,48.68077758,49.03301635,49.53683774,50.00794346,50.56520046,50.9741464,51.36891554,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53_MARCH_LAP02,1.644442903,1.976981785,2.37852432,2.758778494,3.105999005,3.576545193,4.199046235,4.643165493,5.355958549,6.106189758,6.79622629,7.644090327,8.356883383,9.108582755,9.965255769,10.63326986,11.45764329,12.27981448,12.94636041,13.58134083,14.08565476,14.64575889,15.21687423,15.5736378,15.78505325,16.03317277,16.27248331,16.52133691,16.70926175,16.85607803,17.01757595,17.1379653,17.29138831,17.42205481,17.57033925,17.71788962,17.8962714,18.10842093,18.35360413,18.5048249,18.73459238,18.90122886,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55_MARCH_LAP02,2.362646311,2.731385136,3.170481025,3.71299332,4.213969518,5.012479802,5.924578598,6.8468495,7.77505413,8.526942264,9.383094479,10.02563248,10.8504207,11.62858678,12.32368065,12.85178247,13.73929867,14.59799392,15.4448217,16.21196799,16.92316771,17.61232786,18.22774024,18.89740385,19.59673611,20.0807588,20.5919071,20.91232843,21.33023243,21.67777937,22.04058446,22.35252903,22.66616895,22.97133212,23.19596612,23.43246757,23.68592253,23.90716583,24.15044869,24.40051295,24.69635168,24.98456134,25.34567109,25.66354939,26.00092422,26.34423278,26.67397853,27.00118126,27.33940377,27.68271233,28.09383493,28.33796546,28.65584376,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56_MARCH_LAP01,1.598220457,1.911229073,2.238465354,2.571887575,2.879328844,3.270280317,3.843098456,4.477157411,4.970176911,5.590008202,6.193137452,6.653990059,7.200827246,8.025413185,8.845050371,9.477872138,10.08409436,10.82269572,11.43757826,11.78399095,12.21082088,12.6283719,13.13994923,13.45172065,13.80246351,14.14702043,14.43219231,14.7891211,15.01119639,15.29822405,15.65144128,16.05229026,16.40550749,16.65480092,16.90904309,17.14410885,17.41010432,17.61052881,17.85734785,18.09736237,18.30706577,18.55388481,18.76853697,19.01226304,19.25537053,19.39517279,19.62343402,19.88324354,20.14057869,20.32677551,20.55998549,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57_MARCH_LAP01,1.570200728,2.04980844,2.457242177,2.934521696,3.51812202,4.006266439,4.475785316,5.237880419,6.079910141,6.686792392,7.240902274,7.925390951,8.470964125,9.066981477,9.806570716,10.59117168,11.33541731,11.97411819,12.65162229,13.15140768,13.66205796,14.18202101,14.7229378,15.18159178,15.68137716,16.02284544,16.49236431,16.97197203,17.3134403,17.58894311,17.94282842,18.19660143,18.44338986,18.66301605,18.93308641,19.16435356,19.27765894,19.46003404,19.69362939,19.94662633,20.20738393,20.46969364,20.67069429,20.87324706,21.12158762,21.41105959,21.61826875,21.90075614,22.116502,22.32215903,22.51539903,22.70786297,22.87782104,23.09899936,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58_MARCH_LAP01,1.61091941,1.882625214,2.552672564,3.094481187,3.756513617,4.32156551,4.784827912,5.216832125,5.984661505,6.625855142,7.198921955,8.099799014,9.267572925,10.12757389,10.98436889,11.81471465,12.74364393,13.66295531,14.33460564,14.87641426,15.39898708,15.88629424,16.26940744,16.61725499,16.9586906,17.19432926,17.44439478,17.61030363,17.78743337,18.04471232,18.2987853,18.43263447,18.55606425,18.79571037,19.0145177,19.2766056,19.58918749,19.93382907,20.25763186,20.51811677,20.76096886,20.90684042,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59_MARCH_LAP02,1.683466253,2.143740554,2.470733987,2.948392749,3.491450197,4.067620904,4.73236958,5.475762245,6.170312853,6.809398753,7.305269807,8.14220743,8.80447261,9.610780468,10.48497051,11.50154756,12.20768781,12.90886107,13.44777936,13.99414813,14.49746967,15.33937428,16.3129041,16.9942094,17.4412384,17.80713991,18.17304143,18.55136041,18.92967939,19.35187345,19.75419954,20.18798324,20.59030934,20.85024842,21.19214282,21.49512914,21.87841511,22.18388493,22.53240198,22.83787179,23.22032994,23.52911108,23.88425078,24.15246818,24.54651596,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_MAR_LAP01,1.977133313,2.457449253,2.870783513,3.265519601,3.685098577,4.304715588,4.90151414,5.469193307,6.029385502,6.555935688,7.217073401,8.018530607,8.91609749,9.872804075,10.66212558,11.45054389,12.62369843,13.81299094,15.00472896,15.78474214,16.73612824,17.51353207,18.3545724,18.9924779,19.65794478,20.32152675,20.88566854,21.39782362,21.97548795,22.44263028,22.89506302,23.28600725,23.65312449,24.12040153,24.4968038,24.88841019,25.16971613,25.48731394,25.94581135,26.40018774,26.76736373,27.12696815,27.5663668,28.08740177,28.59399758,29.07446772,29.5139398,29.99041375,30.48714062,30.93473751,31.39608813,30.9772004,31.3909854,31.6934381,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60_MARCH_LAP01,2.483844138,2.83644725,3.268754259,3.709724735,4.12990289,4.631517637,5.414695064,6.009875255,6.871023887,7.632542646,8.351610417,9.376498577,10.27230108,11.25213921,12.26749755,13.24040491,14.40910663,15.2451312,16.12707216,16.86260051,17.56867308,18.2236312,18.76683059,19.22772704,19.8168428,20.06375161,20.47180092,20.93096467,21.32601877,21.79731139,22.22875205,22.56489457,22.94262174,23.32727968,23.69894242,23.95538104,24.27073125,24.68397863,25.02618558,25.38138773,25.65168791,26.01208814,26.27545754,26.45305861,26.758879,27.09675422,27.44762464,27.90072397,28.26199055,28.5522167,28.97239485,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61_MARCH_LAP01,3.073782191,3.624097585,4.307283807,4.88584733,5.442440086,6.226064098,7.138374029,7.850854606,8.55078046,9.604331034,10.46537584,11.43522826,12.68023837,13.8133022,14.92334903,16.16208178,16.97500015,17.94694502,18.92830593,19.9159442,20.67655122,21.19234113,21.95608682,22.77214387,23.56623016,24.15316349,24.83111858,25.37829529,25.90245501,26.31152977,26.65050731,27.05016602,27.3441558,27.82542021,28.25332705,28.63206122,29.06310674,29.37906729,29.69502784,30.12711958,30.58745946,30.926437,31.38573065,31.89419696,32.32733493,32.72594741,33.27312413,33.80983857,34.36329265,34.86234292,35.30594316,35.61039521,35.99017561,36.40552772,36.84075815,37.27494235,37.70180296,38.16528151,38.34000142,38.66328556,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62_MARCH_LAP01,1.788944219,2.257583478,2.758115012,3.287881132,3.838908767,4.352728749,4.886924351,5.408717402,6.203366581,7.014847794,7.814812352,8.527959052,9.474982432,10.49553522,11.4434445,12.28947568,13.2001773,13.99482648,14.77707311,15.38302633,15.95797317,16.45496112,16.91031193,17.33377047,17.77494693,18.24004261,18.69007804,18.99837003,19.2871723,19.59812197,19.90552807,20.19344444,20.4308647,20.75687462,21.08642813,21.39294833,21.678207,21.97852593,22.32845505,22.74039693,23.14259395,23.51644229,23.86548551,24.19681081,24.49624384,24.83199862,25.19875978,25.49730691,25.73295538,26.12806523,26.46382001,26.80311838,27.28681788,27.73065203,28.21435153,28.73525869,29.19326719,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63_MARCH_LAP01,2.456629966,3.074166624,3.73306038,4.314879545,4.897638644,5.670264417,6.352656523,7.127162165,8.011640087,8.654554964,9.411201859,10.22236493,11.07206529,11.72155971,12.43026997,12.94253401,13.48581588,14.03849709,14.61279679,15.34312553,15.86760872,16.49078498,17.0162081,17.33202594,17.74559691,18.12908999,18.53890123,18.8998359,19.21659367,19.55402998,19.90932505,20.35955345,20.77782409,21.35588352,21.92172381,22.38041161,22.84379909,23.19063475,23.62394434,24.11364997,24.57703744,24.89097541,25.25378995,25.65420184,26.12134906,26.46818471,26.86859661,27.33950356,27.72393658,28.00309699,28.30763561,28.5614178,28.83305874,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64_MAY_LAP01,1.769037103,2.215349985,2.67138293,3.126605869,3.782710105,4.385353996,5.063328374,5.866043557,6.643648578,7.505494143,8.225588792,9.093104394,9.798618949,10.49603345,11.08490725,11.80824193,12.43275596,13.32457172,13.88185531,14.48935924,15.19244378,15.77078751,16.2033303,16.68447341,17.19720672,17.56737911,17.85169095,18.24211347,18.59851577,18.86419748,19.13149921,19.38665086,19.6409925,19.96418459,20.28170664,20.60327871,20.84142025,21.14922224,21.49671448,21.83043664,22.05885811,22.31238975,22.65907199,22.90045355,23.17990535,23.41885689,23.67238853,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65_MAY_LAP02,2.911503908,3.522502669,4.101459904,4.726822108,5.524545626,6.219515284,7.220536763,8.084553095,8.972876791,9.675580611,10.48766757,11.67762357,12.826699,13.73049102,14.7646589,16.01980283,17.5854181,19.10573328,20.5067214,21.64364315,22.39164706,23.07225327,24.01140146,24.6290295,25.1096524,25.60353385,26.18249109,26.69957503,27.14373688,27.64093298,28.14475836,28.55687868,28.88060858,29.16014328,29.48055854,29.94239847,30.41528721,30.77105864,31.26383522,31.5720968,31.8847779,32.15105403,32.62725741,32.99297276,33.25814401,33.58408368,33.8061646,34.22159956,34.64145405,34.97181323,35.30217242,35.67783169,36.06122513,36.42252096,36.80922904,37.29427145,37.77047483,38.23894404,38.61128868,39.05434564,39.37697067,39.71285425,40.0454232,40.47190697,40.7547563,41.1403595,41.45966988,41.98669775,42.34578382,42.60874531,42.92805569,43.1678147,43.60424239,43.88930148,44.15336786,44.44837087,44.76768126,45.1676479,45.56761454,45.93222501,46.28026228,46.74099733,47.06804188,47.38072298,47.65141863,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66_MAY_LAP01,2.630781358,3.378753126,4.1080256,5.037380522,5.90035295,6.569787683,7.127961615,7.753453006,8.403253479,9.033419694,9.528016026,10.27224794,11.29229443,12.27307242,13.19962244,14.21779901,14.92089248,15.9615082,17.04139244,17.99505644,18.86176873,19.85376629,20.42876958,20.9607645,21.54698738,22.17715359,22.59040799,23.00553233,23.34305459,23.79464254,24.29297873,24.58562269,24.91099041,25.3298546,25.68233629,25.99087465,26.32746194,26.61543107,26.96884773,27.34657348,27.82714534,28.22918016,28.69572755,28.95471278,29.28382036,29.58020417,29.90183203,30.21972003,30.56659194,30.73395062,30.99293585,31.27903505,31.61375241,31.88208729,32.1466823,32.37200879,32.70485623,32.96571138,33.3864455,33.69591882,33.95490405,34.19705991,34.38124796,34.55328146,34.78982753,34.95344636,35.18438264,35.4293434,35.65560486,35.89682575,36.09316834,36.26520185,36.48585352,36.67939121,36.89630303,37.07955611,37.24037004,37.40772872,37.55732308,37.81256844,38.03135019,38.17907461,38.39785635,38.57175979,38.72789889,38.92891631,39.12712883,39.34591057,39.53290351,39.81806775,40.06209354,40.3201438,40.57912902,40.82128488,41.02884705,41.27006794,41.55149232,41.82730691,42.14332498,42.41259482,42.64072621,42.83052404,43.0091023,43.2185344,43.37934833,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67_MAY_LAP01,3.47007466,4.297459804,4.917419261,5.521155479,6.033346283,6.686911018,7.567601087,8.598935511,9.661557607,10.54340648,11.96409862,13.12406014,14.16582379,15.41269552,16.81600562,17.94583827,19.34219555,20.41872328,21.87881471,22.85684421,24.13268601,25.30887077,26.12466789,26.940465,27.76089733,28.4724022,29.34150424,30.22798833,31.00902136,31.82597728,32.61512194,33.34980286,33.99062077,34.35332602,34.85972281,35.31860869,35.68015514,36.1761227,36.79144695,37.14140537,37.57595639,38.10668804,38.45780526,38.86802143,39.28866681,39.71394741,40.10214633,40.48686883,40.91446703,41.20532652,41.6236543,42.15090954,42.47885071,42.71292886,43.06172848,43.32941191,43.60984217,43.94821256,44.30860021,44.62263575,44.94014769,45.25650084,45.7501508,46.1348733,46.5589951,47.08972674,47.41998552,47.77573795,48.07934427,48.36209213,48.65990443,49.05389736,49.30651635,49.76771983,50.18488882,50.50587717,50.80600707,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69_MARCH_LAP02,2.194956616,2.67673465,3.172251602,3.703489738,4.300674678,4.942740081,5.477641929,6.159092229,6.825887683,7.743647361,8.347243795,9.180738113,10.22214805,11.43666834,12.60905595,13.38942645,14.15972175,14.86315432,16.01172781,16.90750522,17.57246882,18.17331747,18.56808236,18.99765251,19.36127585,19.68368245,20.11050481,20.51809269,20.8707249,21.14183954,21.41295417,21.79398015,22.13287344,22.47817823,22.7831822,23.03872606,23.42616353,23.92809197,24.46940532,24.9924001,25.50898339,26.10067277,26.65022946,27.26939667,27.70263053,28.11754583,28.59657608,28.9922569,29.53357024,29.94665369,30.40828131,30.87265672,31.33886398,31.69973954,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_JUN_LAP01,2.779164277,3.508597482,4.182863471,5.134191483,5.777809018,6.309866179,6.95593559,7.798155106,8.49571392,9.366130014,10.4290184,11.60591903,12.86373159,14.10683288,15.3474823,16.72666273,18.0555797,19.62232866,20.83600744,21.93567397,23.29646533,24.56898914,25.49579839,26.23749098,26.90440134,27.38006534,27.88269999,28.53367315,29.2067132,29.85155668,30.51478922,31.26751525,31.94913687,32.43460838,33.04267371,33.84075945,34.33971628,35.03850103,35.53010224,36.02783313,36.54027528,37.10788465,37.6620087,38.2467812,38.78741993,39.25572831,39.67499916,40.12001471,40.51599273,40.93526359,41.38640883,41.83387626,42.30954026,42.5804726,43.01322877,43.48766684,43.9106155,44.25633006,44.65966372,45.10958302,45.44426414,45.91134658,46.40417372,46.8467374,47.25374887,47.69018285,48.17442842,48.82049783,49.26183557,49.73995145,50.10037727,50.57726722,51.05415716,51.40967923,51.66957812,52.09865648,52.63316551,53.25349022,53.86768524,54.29553766,54.81288356,55.45772704,55.96158762,56.60765703,57.07719135,57.60189288,58.26267355,58.83273479,59.343951,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71_JUNE_LAP02,3.336473874,3.914951968,4.537132184,5.18691374,5.825194738,6.785491375,7.689435274,8.752086882,9.780236813,11.15455356,12.51276952,13.97334045,14.94168748,15.96523719,16.73922477,18.08939034,19.48900832,20.66206529,21.81442125,23.01967978,23.95352513,24.6734601,25.34164255,26.10297952,26.98737247,27.9166176,28.57214944,29.24723222,29.71185479,30.4329398,30.93436416,31.51974258,32.03726772,32.5248914,33.01826536,33.42768524,33.83825518,34.21317339,34.62949361,34.96070969,35.33677796,35.79910041,36.27982376,36.8099995,37.32867469,37.57938687,38.01755815,38.55348418,39.00775624,39.45397791,39.9933541,40.40622415,40.75584113,41.17676157,41.54822961,41.89784659,42.25666402,42.53957776,42.97889909,43.35841753,43.65628199,44.05650143,44.44407025,44.76263572,45.10995259,45.54352364,45.77238476,46.16915403,46.51072062,46.87643838,47.28125804,47.53772049,47.91148864,48.36461065,48.59347176,48.93848852,49.21105176,49.51236639,49.86198337,50.33235621,50.69462381,51.00628894,51.31910413,51.67217128,51.92403351,52.27250043,52.59451607,52.97058434,53.19714534,53.46050813,53.88602879,54.39550354,54.71291895,55.125789,55.47885615,55.72726821,56.1470386,56.59901055,56.9233263,57.36379769,57.83072037,58.28154226,59.19008638,59.9111714,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72_JUNE_LAP02,3.121721019,3.70115102,4.316409316,5.126870042,5.663058999,6.800916208,7.673149856,8.739350476,10.05140732,11.39187971,13.13387609,14.7918613,16.25835045,17.62353201,19.03071916,20.3786043,21.55105434,23.21768776,25.16600569,26.9191212,27.93096165,29.23560574,29.89781146,30.56125263,31.28770219,32.05245095,32.74430767,33.14088982,33.66719511,34.20461953,34.78652045,35.29182294,35.78229994,36.18258847,36.86579698,37.33032934,37.94929401,38.35823075,38.6510344,39.30706282,40.1397618,40.70807268,41.24426163,41.80145338,42.35864513,42.93683968,43.50267963,44.01663034,44.60841492,45.40405015,46.07243316,46.75811258,47.42278922,47.69335461,48.18259615,48.68172135,49.28462506,49.76768931,50.38665398,50.81782897,51.20082108,51.55045581,52.01251726,52.53511618,52.99470671,53.58031401,54.17456951,54.73546763,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73_JUNE_LAP02,3.113260325,3.657416732,4.105992771,4.528501438,5.214942254,5.874229556,6.644303193,7.342691555,8.117109754,9.121789745,10.09171324,10.90849092,11.83171037,12.95043512,13.94099528,14.90766036,16.03072967,16.98218877,17.82829225,18.5961936,19.55960025,20.01034857,20.50780094,21.03023453,21.6243534,22.26191789,22.85495062,23.33176632,23.68150357,24.15288856,24.71550936,25.20101417,25.68108829,26.1155445,26.50764123,26.9649064,27.45041121,27.82078513,28.26718889,28.64951036,28.99924761,29.39351662,29.72913405,29.95613742,30.30696081,30.5719791,30.95430057,31.24755851,31.64399981,31.9654974,32.36519712,32.7692414,32.91261195,33.26995218,33.70332225,34.15950128,34.58744065,34.97519282,35.44983623,36.13953546,36.69889784,37.09425299,37.41683673,37.82522557,38.33353934,38.76582327,39.22960528,39.64233868,39.96492242,40.33746862,40.94027661,41.46162407,41.75270973,42.09375786,42.50649126,42.90510484,43.28959858,43.61326846,43.9467136,44.33989648,44.76566357,45.07412748,45.28266646,45.60959476,45.98757166,46.3503426,46.75438688,47.18775695,47.67000335,47.93502164,48.36187487,48.63341,49.00812848,49.39588065,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74_JUNE_LAP02,3.193328769,3.667628834,4.090105138,4.650027066,5.135593166,5.632425299,6.195727038,6.701572,7.308811275,8.055749381,8.753116934,9.602575956,10.56018891,11.24741703,12.06645776,12.92830942,14.11687609,15.30431616,16.43880586,17.64314498,18.99957557,20.29742277,21.52316736,22.23067434,22.78834306,23.40346856,23.97803634,24.47261526,24.91875024,25.31869448,25.68822042,26.12872238,26.60752886,26.94888971,27.35897337,27.89073022,28.53852722,29.17505818,29.62457297,30.05831531,30.49093104,31.00353563,31.35954233,31.79103146,32.11549326,32.45460091,32.90186249,33.36151671,33.79751225,34.19182347,34.46333491,34.93538177,35.42996069,35.7566757,36.16675937,36.49347438,36.91933049,37.39813697,38.0245285,38.39968746,38.8018849,39.19957593,39.43052964,39.804562,40.08846607,40.43433334,40.76780797,41.07086431,41.50235344,41.83695467,42.2357723,42.62783031,42.92300043,43.33308409,43.77696586,44.19380915,44.61177904,45.00947007,45.46687108,45.80710533,46.07523696,46.33998877,46.64755152,47.04636916,47.39786944,47.89920799,48.3577356,48.6810708,49.10918012,49.54630227,49.95413273,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
